2024-01-18 10:15:27,045 [Worker-7: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is not available. Remote download required.
2024-01-30 15:14:48,968 [Worker-118: Launching mavenrun-85cb413f-1cb6-47e4-b925-fd2c3e8c847a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\AATQJOJ\Downloads\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\aopalliance-1.0.jar
2024-01-30 15:14:48,968 [Worker-118: Launching mavenrun-85cb413f-1cb6-47e4-b925-fd2c3e8c847a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\AATQJOJ\Downloads\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\commons-lang3-3.12.0.jar
2024-01-30 15:14:48,968 [Worker-118: Launching mavenrun-85cb413f-1cb6-47e4-b925-fd2c3e8c847a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\AATQJOJ\Downloads\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\guice-5.1.0.jar
2024-01-30 15:14:48,968 [Worker-118: Launching mavenrun-85cb413f-1cb6-47e4-b925-fd2c3e8c847a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\AATQJOJ\Downloads\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\jansi-2.4.0.jar
2024-01-30 15:14:48,968 [Worker-118: Launching mavenrun-85cb413f-1cb6-47e4-b925-fd2c3e8c847a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\AATQJOJ\Downloads\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-artifact-3.9.4.jar
2024-01-30 15:14:48,968 [Worker-118: Launching mavenrun-85cb413f-1cb6-47e4-b925-fd2c3e8c847a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\AATQJOJ\Downloads\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-builder-support-3.9.4.jar
2024-01-30 15:14:48,969 [Worker-118: Launching mavenrun-85cb413f-1cb6-47e4-b925-fd2c3e8c847a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\AATQJOJ\Downloads\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-compat-3.9.4.jar
2024-01-30 15:14:48,969 [Worker-118: Launching mavenrun-85cb413f-1cb6-47e4-b925-fd2c3e8c847a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\AATQJOJ\Downloads\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-core-3.9.4.jar
2024-01-30 15:14:48,969 [Worker-118: Launching mavenrun-85cb413f-1cb6-47e4-b925-fd2c3e8c847a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\AATQJOJ\Downloads\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-embedder-3.9.4.jar
2024-01-30 15:14:48,970 [Worker-118: Launching mavenrun-85cb413f-1cb6-47e4-b925-fd2c3e8c847a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\AATQJOJ\Downloads\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-model-3.9.4.jar
2024-01-30 15:14:48,970 [Worker-118: Launching mavenrun-85cb413f-1cb6-47e4-b925-fd2c3e8c847a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\AATQJOJ\Downloads\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-model-builder-3.9.4.jar
2024-01-30 15:14:48,970 [Worker-118: Launching mavenrun-85cb413f-1cb6-47e4-b925-fd2c3e8c847a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\AATQJOJ\Downloads\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-plugin-api-3.9.4.jar
2024-01-30 15:14:48,970 [Worker-118: Launching mavenrun-85cb413f-1cb6-47e4-b925-fd2c3e8c847a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\AATQJOJ\Downloads\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-repository-metadata-3.9.4.jar
2024-01-30 15:14:48,971 [Worker-118: Launching mavenrun-85cb413f-1cb6-47e4-b925-fd2c3e8c847a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\AATQJOJ\Downloads\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-resolver-api-1.9.14.jar
2024-01-30 15:14:48,971 [Worker-118: Launching mavenrun-85cb413f-1cb6-47e4-b925-fd2c3e8c847a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\AATQJOJ\Downloads\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-resolver-connector-basic-1.9.14.jar
2024-01-30 15:14:48,971 [Worker-118: Launching mavenrun-85cb413f-1cb6-47e4-b925-fd2c3e8c847a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\AATQJOJ\Downloads\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-resolver-impl-1.9.14.jar
2024-01-30 15:14:48,971 [Worker-118: Launching mavenrun-85cb413f-1cb6-47e4-b925-fd2c3e8c847a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\AATQJOJ\Downloads\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-resolver-named-locks-1.9.14.jar
2024-01-30 15:14:48,972 [Worker-118: Launching mavenrun-85cb413f-1cb6-47e4-b925-fd2c3e8c847a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\AATQJOJ\Downloads\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-resolver-provider-3.9.4.jar
2024-01-30 15:14:48,972 [Worker-118: Launching mavenrun-85cb413f-1cb6-47e4-b925-fd2c3e8c847a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\AATQJOJ\Downloads\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-resolver-spi-1.9.14.jar
2024-01-30 15:14:48,972 [Worker-118: Launching mavenrun-85cb413f-1cb6-47e4-b925-fd2c3e8c847a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\AATQJOJ\Downloads\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-resolver-transport-wagon-1.9.14.jar
2024-01-30 15:14:48,972 [Worker-118: Launching mavenrun-85cb413f-1cb6-47e4-b925-fd2c3e8c847a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\AATQJOJ\Downloads\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-resolver-util-1.9.14.jar
2024-01-30 15:14:48,975 [Worker-118: Launching mavenrun-85cb413f-1cb6-47e4-b925-fd2c3e8c847a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\AATQJOJ\Downloads\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-settings-3.9.4.jar
2024-01-30 15:14:48,976 [Worker-118: Launching mavenrun-85cb413f-1cb6-47e4-b925-fd2c3e8c847a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\AATQJOJ\Downloads\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-settings-builder-3.9.4.jar
2024-01-30 15:14:48,976 [Worker-118: Launching mavenrun-85cb413f-1cb6-47e4-b925-fd2c3e8c847a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\AATQJOJ\Downloads\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\maven-shared-utils-3.3.4.jar
2024-01-30 15:14:48,976 [Worker-118: Launching mavenrun-85cb413f-1cb6-47e4-b925-fd2c3e8c847a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\AATQJOJ\Downloads\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\okhttp-3.14.1.jar
2024-01-30 15:14:48,976 [Worker-118: Launching mavenrun-85cb413f-1cb6-47e4-b925-fd2c3e8c847a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\AATQJOJ\Downloads\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\okio-1.17.3.jar
2024-01-30 15:14:48,977 [Worker-118: Launching mavenrun-85cb413f-1cb6-47e4-b925-fd2c3e8c847a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\AATQJOJ\Downloads\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\org.eclipse.sisu.inject-0.3.5.jar
2024-01-30 15:14:48,977 [Worker-118: Launching mavenrun-85cb413f-1cb6-47e4-b925-fd2c3e8c847a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\AATQJOJ\Downloads\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\org.eclipse.sisu.plexus-0.3.5.jar
2024-01-30 15:14:48,977 [Worker-118: Launching mavenrun-85cb413f-1cb6-47e4-b925-fd2c3e8c847a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\AATQJOJ\Downloads\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\plexus-build-api-0.0.7.jar
2024-01-30 15:14:48,977 [Worker-118: Launching mavenrun-85cb413f-1cb6-47e4-b925-fd2c3e8c847a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\AATQJOJ\Downloads\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\plexus-cipher-2.0.jar
2024-01-30 15:14:48,977 [Worker-118: Launching mavenrun-85cb413f-1cb6-47e4-b925-fd2c3e8c847a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\AATQJOJ\Downloads\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\plexus-classworlds-2.7.0.jar
2024-01-30 15:14:48,977 [Worker-118: Launching mavenrun-85cb413f-1cb6-47e4-b925-fd2c3e8c847a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\AATQJOJ\Downloads\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\plexus-component-annotations-2.1.0.jar
2024-01-30 15:14:48,978 [Worker-118: Launching mavenrun-85cb413f-1cb6-47e4-b925-fd2c3e8c847a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\AATQJOJ\Downloads\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\plexus-interpolation-1.26.jar
2024-01-30 15:14:48,978 [Worker-118: Launching mavenrun-85cb413f-1cb6-47e4-b925-fd2c3e8c847a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\AATQJOJ\Downloads\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\plexus-sec-dispatcher-2.0.jar
2024-01-30 15:14:48,978 [Worker-118: Launching mavenrun-85cb413f-1cb6-47e4-b925-fd2c3e8c847a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\AATQJOJ\Downloads\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\plexus-utils-3.5.1.jar
2024-01-30 15:14:48,978 [Worker-118: Launching mavenrun-85cb413f-1cb6-47e4-b925-fd2c3e8c847a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\AATQJOJ\Downloads\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\wagon-file-3.5.3.jar
2024-01-30 15:14:48,978 [Worker-118: Launching mavenrun-85cb413f-1cb6-47e4-b925-fd2c3e8c847a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\AATQJOJ\Downloads\eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.400.20230826-0755\jars\wagon-provider-api-3.5.3.jar
2024-01-30 15:14:48,982 [Worker-118: Launching mavenrun-85cb413f-1cb6-47e4-b925-fd2c3e8c847a] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_32.1.2.jre [10])
2024-01-30 15:14:48,983 [Worker-118: Launching mavenrun-85cb413f-1cb6-47e4-b925-fd2c3e8c847a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\AATQJOJ\Downloads\eclipse\plugins\com.google.guava_32.1.2.jre.jar
2024-01-30 15:14:48,984 [Worker-118: Launching mavenrun-85cb413f-1cb6-47e4-b925-fd2c3e8c847a] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_2.0.7 [519])
2024-01-30 15:14:48,984 [Worker-118: Launching mavenrun-85cb413f-1cb6-47e4-b925-fd2c3e8c847a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\AATQJOJ\Downloads\eclipse\plugins\slf4j.api_2.0.7.jar
2024-01-30 15:14:48,984 [Worker-118: Launching mavenrun-85cb413f-1cb6-47e4-b925-fd2c3e8c847a] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=javax.inject_1.0.0.v20220405-0441 [26])
2024-01-30 15:14:48,984 [Worker-118: Launching mavenrun-85cb413f-1cb6-47e4-b925-fd2c3e8c847a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\AATQJOJ\Downloads\eclipse\plugins\javax.inject_1.0.0.v20220405-0441.jar
2024-01-30 15:14:48,984 [Worker-118: Launching mavenrun-85cb413f-1cb6-47e4-b925-fd2c3e8c847a] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=javax.annotation_1.3.5.v20200909-1856 [24])
2024-01-30 15:14:48,984 [Worker-118: Launching mavenrun-85cb413f-1cb6-47e4-b925-fd2c3e8c847a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\AATQJOJ\Downloads\eclipse\plugins\javax.annotation_1.3.5.v20200909-1856.jar
2024-01-30 15:14:48,984 [Worker-118: Launching mavenrun-85cb413f-1cb6-47e4-b925-fd2c3e8c847a] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.cli_1.5.0 [49])
2024-01-30 15:14:48,985 [Worker-118: Launching mavenrun-85cb413f-1cb6-47e4-b925-fd2c3e8c847a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\AATQJOJ\Downloads\eclipse\plugins\org.apache.commons.cli_1.5.0.jar
2024-01-30 15:14:48,985 [Worker-118: Launching mavenrun-85cb413f-1cb6-47e4-b925-fd2c3e8c847a] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava.failureaccess_1.0.1 [12])
2024-01-30 15:14:48,985 [Worker-118: Launching mavenrun-85cb413f-1cb6-47e4-b925-fd2c3e8c847a] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\AATQJOJ\Downloads\eclipse\plugins\com.google.guava.failureaccess_1.0.1.jar
2024-01-30 15:14:48,991 [Worker-118: Launching mavenrun-85cb413f-1cb6-47e4-b925-fd2c3e8c847a] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "C:\Users\AATQJOJ\AppData\Local\Temp\m2e-archetypeGenerator8344583643349649806":
2024-01-30 15:14:48,992 [Worker-118: Launching mavenrun-85cb413f-1cb6-47e4-b925-fd2c3e8c847a] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -DarchetypeGroupId=org.apache.maven.archetypes -DarchetypeArtifactId=maven-archetype-quickstart -DarchetypeVersion=1.1 -DgroupId=vw.him.java.junit -DartifactId=junitproj -Dversion=0.0.1-SNAPSHOT -Dpackage=vw.him.java.junit.junitproj -DoutputDirectory=C:\Users\AATQJOJ\eclipse-workspace -B -Dstyle.color=always -U archetype:generate
2024-01-30 15:22:56,087 [Worker-124: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Collecting project info '/pom.xml' C:\Users\AATQJOJ\eclipse-workspace\junitproj\pom.xml
2024-01-30 15:22:56,889 [Worker-124: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-clean-plugin/3.2.0/maven-clean-plugin-3.2.0.jar
2024-01-30 15:22:56,947 [Worker-124: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-clean-plugin/3.2.0/maven-clean-plugin-3.2.0.jar
2024-01-30 15:22:56,997 [Worker-124: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-resources-plugin/3.3.1/maven-resources-plugin-3.3.1.jar
2024-01-30 15:22:57,036 [Worker-124: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-resources-plugin/3.3.1/maven-resources-plugin-3.3.1.jar
2024-01-30 15:22:57,074 [Worker-124: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.11.0/maven-compiler-plugin-3.11.0.jar
2024-01-30 15:22:57,119 [Worker-124: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.11.0/maven-compiler-plugin-3.11.0.jar
2024-01-30 15:22:57,177 [Worker-124: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/3.1.2/maven-surefire-plugin-3.1.2.jar
2024-01-30 15:22:57,212 [Worker-124: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/3.1.2/maven-surefire-plugin-3.1.2.jar
2024-01-30 15:22:57,256 [Worker-124: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-jar-plugin/3.3.0/maven-jar-plugin-3.3.0.jar
2024-01-30 15:22:57,291 [Worker-124: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-jar-plugin/3.3.0/maven-jar-plugin-3.3.0.jar
2024-01-30 15:22:57,331 [Worker-124: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-install-plugin/3.1.1/maven-install-plugin-3.1.1.jar
2024-01-30 15:22:57,369 [Worker-124: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-install-plugin/3.1.1/maven-install-plugin-3.1.1.jar
2024-01-30 15:22:57,418 [Worker-124: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-deploy-plugin/3.1.1/maven-deploy-plugin-3.1.1.jar
2024-01-30 15:22:57,459 [Worker-124: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-deploy-plugin/3.1.1/maven-deploy-plugin-3.1.1.jar
2024-01-30 15:22:57,511 [Worker-124: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-site-plugin/3.12.1/maven-site-plugin-3.12.1.jar
2024-01-30 15:22:57,571 [Worker-124: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-site-plugin/3.12.1/maven-site-plugin-3.12.1.jar
2024-01-30 15:22:57,651 [Worker-124: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.11.0/maven-compiler-plugin-3.11.0.pom
2024-01-30 15:22:57,691 [Worker-124: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.11.0/maven-compiler-plugin-3.11.0.pom
2024-01-30 15:22:57,885 [Worker-124: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/shared/maven-shared-utils/3.3.4/maven-shared-utils-3.3.4.pom
2024-01-30 15:22:57,930 [Worker-124: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/shared/maven-shared-utils/3.3.4/maven-shared-utils-3.3.4.pom
2024-01-30 15:22:58,041 [Worker-124: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/shared/maven-shared-incremental/1.1/maven-shared-incremental-1.1.pom
2024-01-30 15:22:58,090 [Worker-124: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/shared/maven-shared-incremental/1.1/maven-shared-incremental-1.1.pom
2024-01-30 15:22:58,133 [Worker-124: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/shared/maven-shared-components/19/maven-shared-components-19.pom
2024-01-30 15:22:58,165 [Worker-124: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/shared/maven-shared-components/19/maven-shared-components-19.pom
2024-01-30 15:22:58,203 [Worker-124: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven-parent/23/maven-parent-23.pom
2024-01-30 15:22:58,235 [Worker-124: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/maven-parent/23/maven-parent-23.pom
2024-01-30 15:22:58,265 [Worker-124: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/apache/13/apache-13.pom
2024-01-30 15:22:58,296 [Worker-124: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/apache/13/apache-13.pom
2024-01-30 15:22:58,328 [Worker-124: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-component-annotations/1.5.5/plexus-component-annotations-1.5.5.pom
2024-01-30 15:22:58,366 [Worker-124: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-component-annotations/1.5.5/plexus-component-annotations-1.5.5.pom
2024-01-30 15:22:58,395 [Worker-124: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-containers/1.5.5/plexus-containers-1.5.5.pom
2024-01-30 15:22:58,422 [Worker-124: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/codehaus/plexus/plexus-containers/1.5.5/plexus-containers-1.5.5.pom
